Status,Ticket ID,Priority,Source,Topic,Agent Group,Agent Name,Created time,Expected SLA to resolve,Expected SLA to first response,First response time,SLA For first response,Resolution time,SLA For Resolution,Close time,Agent interactions,Survey results,Product group,Support Level,Country,Latitude,Longitude,Resolution_Duration,Response_Duration,Priority_Score,Performance_Bucket
Closed,2268,Medium,Email,Other,1st line support,Sheela Cutten,2023-06-04 18:21:52,2023-06-06 18:21:52,2023-06-04 19:21:52,2023-06-04 18:49:40.552,Within SLA,2023-06-06 13:09:17.950,Within SLA,2023-06-08 04:11:09.489,2.0,2.0,Other,Tier 1,Republic of Ireland,53.094024,-8.019675,42.79054166666667,0.46348666666666666,2,Slow
Closed,2269,Medium,Email,Product setup,1st line support,Connor Danielovitch,2023-06-04 12:39:07,2023-06-06 12:39:07,2023-06-04 13:39:07,2023-06-04 13:20:02.461,Within SLA,2023-06-05 14:27:56.824,Within SLA,2023-06-06 16:24:21.224,2.0,4.0,Ready to use Software,Tier 1,Poland,52.536273,19.050639,25.81384,0.6820725,2,Average
Closed,2270,Low,Email,Pricing and licensing,1st line support,Nicola Wane,2023-06-05 16:13:03,2023-06-07 16:13:03,2023-06-05 17:13:03,2023-06-05 16:51:13.981,Within SLA,2023-06-06 00:13:30.431,Within SLA,2023-06-08 03:47:15.852,10.0,1.0,Ready to use Software,Tier 1,Poland,52.536273,19.050639,8.007619722222222,0.6363836111111112,1,Fast
Resolved,2271,Low,Chat,Purchasing and invoicing,1st line support,Kristos Westoll,2023-06-05 07:21:15,2023-06-06 07:21:15,2023-06-05 07:23:15,2023-06-05 07:26:18.842,SLA Violated,2023-06-10 05:24:56.300,SLA Violated,,4.0,,Ready to use Software,Tier 1,Greece,39.368279,21.863141,118.06147222222222,0.08440055555555555,1,Slow
Closed,2272,Low,Email,Product setup,1st line support,Connor Danielovitch,2023-06-05 10:43:50,2023-06-07 10:43:50,2023-06-05 11:43:50,2023-06-05 11:24:19.454,Within SLA,2023-06-07 12:00:40.983,SLA Violated,2023-06-08 08:57:18.250,3.0,5.0,Other,Tier 1,Republic of Ireland,53.094024,-8.019675,49.28082861111111,0.6748483333333334,1,Slow
Closed,2273,Medium,Chat,Pricing and licensing,1st line support,Connor Danielovitch,2023-06-05 03:19:23,2023-06-06 03:19:23,2023-06-05 03:21:23,2023-06-05 03:20:14.310,Within SLA,2023-06-05 10:25:09.907,Within SLA,2023-06-08 05:15:25.467,5.0,3.0,Training and Consulting Services,Tier 1,United Kingdom,55.378052,-3.435973,7.096363055555555,0.01425277777777778,2,Fast
Closed,2274,Low,Email,Purchasing and invoicing,2nd line support,Adolpho Messingham,2023-06-05 04:41:14,2023-06-07 04:41:14,2023-06-05 05:41:14,2023-06-05 04:53:29.991,Within SLA,2023-06-06 22:59:56.317,Within SLA,2023-06-09 15:39:17.244,1.0,1.0,Other,Tier 2,Slovenia,46.1491664,14.9860106,42.311754722222226,0.20444194444444444,1,Slow
Resolved,2275,Low,Chat,Bug report,1st line support,Kristos Westoll,2023-06-05 05:03:31,2023-06-06 05:03:31,2023-06-05 05:05:31,2023-06-05 05:04:46.437,Within SLA,2023-06-05 23:44:40.533,Within SLA,,6.0,,Custom software development,Tier 1,Slovenia,46.1491664,14.9860106,18.685981388888887,0.020954722222222222,1,Average
In progress,2276,Medium,Chat,Purchasing and invoicing,1st line support,Bernard Beckley,2023-06-05 09:11:50,2023-06-06 09:11:50,2023-06-05 09:13:50,2023-06-05 09:13:13.955,Within SLA,,SLA Violated,,6.0,,Ready to use Software,Tier 1,Republic of Ireland,53.094024,-8.019675,,0.023320833333333332,2,
Closed,2277,Medium,Chat,Product setup,1st line support,Nicola Wane,2023-06-05 01:52:10,2023-06-06 01:52:10,2023-06-05 01:54:10,2023-06-05 01:54:07.472,Within SLA,2023-06-08 16:01:22.620,SLA Violated,2023-06-09 06:44:46.512,6.0,3.0,Ready to use Software,Tier 1,Austria,47.6964719,13.3457347,86.15350555555555,0.03263111111111111,2,Slow
Closed,2278,Medium,Email,Purchasing and invoicing,1st line support,Sheela Cutten,2023-06-06 14:36:33,2023-06-08 14:36:33,2023-06-06 15:36:33,2023-06-06 15:05:14.012,Within SLA,2023-06-06 15:35:24.215,Within SLA,2023-06-09 08:15:06.293,2.0,5.0,Ready to use Software,Tier 1,Spain,39.67337,-4.767726,0.9808930555555556,0.47805888888888887,2,Fast
Closed,2279,Low,Email,Other,1st line support,Sheela Cutten,2023-06-06 01:49:25,2023-06-08 01:49:25,2023-06-06 02:49:25,2023-06-06 02:31:18.018,Within SLA,2023-06-06 13:23:41.355,Within SLA,2023-06-10 19:47:38.793,7.0,4.0,Training and Consulting Services,Tier 1,Republic of Ireland,53.094024,-8.019675,11.571209722222223,0.6980605555555556,1,Fast
Closed,2280,Low,Email,Purchasing and invoicing,1st line support,Kristos Westoll,2023-06-06 00:04:57,2023-06-08 00:04:57,2023-06-06 01:04:57,2023-06-06 00:59:37.429,Within SLA,2023-06-06 09:35:54.523,Within SLA,2023-06-09 06:23:04.326,6.0,5.0,Ready to use Software,Tier 1,Spain,39.67337,-4.767726,9.51597861111111,0.9112302777777778,1,Fast
Closed,2281,Medium,Email,Purchasing and invoicing,1st line support,Nicola Wane,2023-06-06 11:24:39,2023-06-08 11:24:39,2023-06-06 12:24:39,2023-06-06 12:08:10.475,Within SLA,2023-06-11 04:04:30.793,SLA Violated,2023-06-11 07:47:10.522,3.0,5.0,Other,Tier 1,Italy,43.036776,12.678565,112.66438694444444,0.7254097222222222,2,Slow
Resolved,2282,Low,Phone,Pricing and licensing,1st line support,Bernard Beckley,2023-06-06 21:13:59,2023-06-08 21:13:59,2023-06-06 21:15:59,2023-06-06 21:18:15.661,SLA Violated,2023-06-07 15:28:43.330,Within SLA,,3.0,,Custom software development,Tier 1,Greece,39.368279,21.863141,18.24564722222222,0.07129472222222222,1,Average
In progress,2283,Low,Chat,Feature request,1st line support,Nicola Wane,2023-06-06 17:27:40,2023-06-07 17:27:40,2023-06-06 17:29:40,2023-06-06 17:32:08.462,SLA Violated,,SLA Violated,,6.0,,Custom software development,Tier 1,Slovenia,46.1491664,14.9860106,,0.07457277777777778,1,
Resolved,2284,Medium,Phone,Pricing and licensing,1st line support,Sheela Cutten,2023-06-06 21:50:46,2023-06-08 21:50:46,2023-06-06 21:52:46,2023-06-06 21:52:39.412,Within SLA,2023-06-07 19:08:34.210,Within SLA,,4.0,,Other,Tier 1,Italy,43.036776,12.678565,21.296725000000002,0.031503333333333335,2,Average
Closed,2285,Medium,Phone,Product setup,1st line support,Kristos Westoll,2023-06-06 06:29:54,2023-06-08 06:29:54,2023-06-06 06:31:54,2023-06-06 06:30:07.989,Within SLA,2023-06-07 19:55:28.240,Within SLA,2023-06-08 07:34:21.875,1.0,2.0,Ready to use Software,Tier 1,United Kingdom,55.378052,-3.435973,37.426177777777774,0.0038858333333333336,2,Slow
Closed,2287,Medium,Email,Feature request,1st line support,Bernard Beckley,2023-06-06 13:23:19,2023-06-08 13:23:19,2023-06-06 14:23:19,2023-06-06 13:35:01.801,Within SLA,2023-06-07 12:50:55.908,Within SLA,2023-06-13 10:43:18.557,3.0,5.0,Ready to use Software,Tier 1,Spain,39.67337,-4.767726,23.46025222222222,0.19522250000000002,2,Average
Resolved,2288,Low,Chat,Product setup,2nd line support,Michele Whyatt,2023-06-06 11:06:41,2023-06-07 11:06:41,2023-06-06 11:08:41,2023-06-06 11:06:52.578,Within SLA,2023-06-07 05:14:52.075,Within SLA,,8.0,,Other,Tier 2,Austria,47.6964719,13.3457347,18.136409722222222,0.003216111111111111,1,Average
Closed,2289,Medium,Chat,Pricing and licensing,1st line support,Bernard Beckley,2023-06-07 19:00:40,2023-06-08 19:00:40,2023-06-07 19:02:40,2023-06-07 19:02:10.922,Within SLA,2023-06-08 15:23:14.297,Within SLA,2023-06-12 19:42:19.144,4.0,4.0,Custom software development,Tier 1,Poland,52.536273,19.050639,20.376193611111113,0.02525611111111111,2,Average
Resolved,2290,Low,Email,Pricing and licensing,1st line support,Connor Danielovitch,2023-06-07 18:11:08,2023-06-09 18:11:08,2023-06-07 19:11:08,2023-06-07 18:34:09.579,Within SLA,2023-06-07 19:13:20.210,Within SLA,,3.0,,Custom software development,Tier 1,Bulgaria,42.7249925,25.4833039,1.0367250000000001,0.38377194444444446,1,Fast
Closed,2291,Medium,Email,Pricing and licensing,1st line support,Nicola Wane,2023-06-07 20:16:46,2023-06-09 20:16:46,2023-06-07 21:16:46,2023-06-08 03:57:38.325,SLA Violated,2023-06-08 03:43:35.095,Within SLA,2023-06-10 16:33:19.930,1.0,4.0,Ready to use Software,Tier 1,Czech Republic,49.8037633,15.4749126,7.446970833333333,7.681201388888889,2,Fast
Closed,2293,Low,Email,Purchasing and invoicing,2nd line support,Adolpho Messingham,2023-06-07 14:19:45,2023-06-09 14:19:45,2023-06-07 15:19:45,2023-06-07 15:09:42.801,Within SLA,2023-06-07 19:33:40.299,Within SLA,2023-06-11 04:53:52.304,3.0,5.0,Other,Tier 2,France,48.864716,2.349014,5.2320275,0.8327225,1,Fast
In progress,2294,Medium,Chat,Product setup,1st line support,Connor Danielovitch,2023-06-07 20:19:54,2023-06-08 20:19:54,2023-06-07 20:21:54,2023-06-07 20:21:30.339,Within SLA,,SLA Violated,,9.0,,Training and Consulting Services,Tier 1,United Kingdom,55.378052,-3.435973,,0.026760833333333334,2,
In progress,2295,Low,Chat,Product setup,1st line support,Sheela Cutten,2023-06-07 10:55:09,2023-06-08 10:55:09,2023-06-07 10:57:09,2023-06-07 10:56:35.208,Within SLA,,SLA Violated,,6.0,,Other,Tier 1,Poland,52.536273,19.050639,,0.023946666666666665,1,
Resolved,2296,Low,Email,Pricing and licensing,1st line support,Sheela Cutten,2023-06-07 11:43:39,2023-06-09 11:43:39,2023-06-07 12:43:39,2023-06-07 12:37:01.018,Within SLA,2023-06-07 18:16:19.845,Within SLA,,7.0,,Ready to use Software,Tier 1,Poland,52.536273,19.050639,6.544679166666667,0.8894494444444444,1,Fast
Resolved,2297,High,Chat,Pricing and licensing,1st line support,Nicola Wane,2023-06-07 00:04:06,2023-06-08 00:04:06,2023-06-07 00:06:06,2023-06-07 00:04:11.338,Within SLA,2023-06-07 06:54:04.544,Within SLA,,6.0,,Other,Tier 1,Czech Republic,49.8037633,15.4749126,6.8329288888888895,0.0014827777777777777,3,Fast
In progress,2298,Low,Email,Purchasing and invoicing,2nd line support,Michele Whyatt,2023-06-07 02:16:11,2023-06-09 02:16:11,2023-06-07 03:16:11,2023-06-07 03:03:18.105,Within SLA,,SLA Violated,,3.0,,Custom software development,Tier 2,Poland,52.536273,19.050639,,0.7853069444444445,1,
Closed,2299,High,Email,Product setup,2nd line support,Heather Urry,2023-06-08 15:54:13,2023-06-10 15:54:13,2023-06-08 16:54:13,2023-06-08 16:20:50.505,Within SLA,2023-06-10 01:10:01.279,Within SLA,2023-06-14 13:40:06.106,1.0,4.0,Custom software development,Tier 2,Germany,51.165691,10.451526,33.26341083333333,0.44375138888888893,3,Average
Closed,2300,Low,Email,Feature request,2nd line support,Adolpho Messingham,2023-06-08 03:34:17,2023-06-10 03:34:17,2023-06-08 04:34:17,2023-06-08 03:44:08.813,Within SLA,2023-06-09 05:49:31.680,Within SLA,2023-06-10 03:47:08.898,1.0,2.0,Custom software development,Tier 2,Bulgaria,42.7249925,25.4833039,26.254077777777777,0.1643925,1,Average
Closed,2301,Medium,Email,Feature request,1st line support,Bernard Beckley,2023-06-08 16:52:30,2023-06-10 16:52:30,2023-06-08 17:52:30,2023-06-08 17:48:38.638,Within SLA,2023-06-14 04:55:54.469,SLA Violated,2023-06-16 00:03:37.400,3.0,4.0,Custom software development,Tier 1,Republic of Ireland,53.094024,-8.019675,132.05679694444444,0.9357327777777777,2,Slow
In progress,2302,Low,Chat,Pricing and licensing,1st line support,Connor Danielovitch,2023-06-08 00:17:24,2023-06-09 00:17:24,2023-06-08 00:19:24,2023-06-08 00:18:02.610,Within SLA,,SLA Violated,,8.0,,Custom software development,Tier 1,France,48.864716,2.349014,,0.010725,1,
In progress,2304,Low,Email,Pricing and licensing,1st line support,Nicola Wane,2023-06-09 20:18:40,2023-06-11 20:18:40,2023-06-09 21:18:40,2023-06-09 21:00:30.099,Within SLA,,SLA Violated,,1.0,,Custom software development,Tier 1,United Kingdom,55.378052,-3.435973,,0.6972497222222223,1,
Closed,2305,Low,Email,Pricing and licensing,1st line support,Sheela Cutten,2023-06-09 15:57:03,2023-06-11 15:57:03,2023-06-09 16:57:03,2023-06-09 16:12:30.599,Within SLA,2023-06-11 11:37:38.155,Within SLA,2023-06-11 07:11:25.160,10.0,5.0,Training and Consulting Services,Tier 1,Poland,52.536273,19.050639,43.676431944444445,0.2576663888888889,1,Slow
Closed,2306,Low,Chat,Product setup,2nd line support,Heather Urry,2023-06-09 23:12:15,2023-06-10 23:12:15,2023-06-09 23:14:15,2023-06-09 23:13:57.418,Within SLA,2023-06-10 02:15:40.402,Within SLA,2023-06-14 09:57:35.631,7.0,3.0,Custom software development,Tier 2,Italy,43.036776,12.678565,3.057056111111111,0.028449444444444447,1,Fast
In progress,2307,High,Email,Bug report,2nd line support,Adolpho Messingham,2023-06-09 00:30:42,2023-06-11 00:30:42,2023-06-09 01:30:42,2023-06-09 00:36:53.195,Within SLA,,SLA Violated,,2.0,,Ready to use Software,Tier 2,Austria,47.6964719,13.3457347,,0.10310972222222221,3,
Closed,2309,Low,Chat,Bug report,2nd line support,Adolpho Messingham,2023-06-09 15:51:47,2023-06-10 15:51:47,2023-06-09 15:53:47,2023-06-09 15:54:22.214,SLA Violated,2023-06-10 00:04:18.344,Within SLA,2023-06-09 22:14:10.782,3.0,3.0,Custom software development,Tier 2,Greece,39.368279,21.863141,8.208706666666666,0.043115,1,Fast
Closed,2310,Low,Chat,Bug report,1st line support,Connor Danielovitch,2023-06-09 13:39:42,2023-06-10 13:39:42,2023-06-09 13:41:42,2023-06-09 13:41:25.081,Within SLA,2023-06-09 16:01:08.467,Within SLA,2023-06-13 20:23:01.365,60.0,3.0,Training and Consulting Services,Tier 1,Germany,51.165691,10.451526,2.3573519444444444,0.028633611111111113,1,Fast
Closed,2311,High,Email,Pricing and licensing,1st line support,Kristos Westoll,2023-06-09 15:21:40,2023-06-11 15:21:40,2023-06-09 16:21:40,2023-06-09 15:37:05.488,Within SLA,2023-06-10 01:55:26.131,Within SLA,2023-06-11 23:11:12.998,1.0,5.0,Custom software development,Tier 1,Republic of Ireland,53.094024,-8.019675,10.562814166666668,0.25708000000000003,3,Fast
In progress,2313,Low,Email,Pricing and licensing,1st line support,Kristos Westoll,2023-06-10 03:28:37,2023-06-12 03:28:37,2023-06-10 04:28:37,2023-06-10 03:36:28.009,Within SLA,,SLA Violated,,10.0,,Custom software development,Tier 1,Austria,47.6964719,13.3457347,,0.13083583333333335,1,
Resolved,2321,Medium,Chat,Product setup,2nd line support,Heather Urry,2023-06-10 05:14:08,2023-06-11 05:14:08,2023-06-10 05:16:08,2023-06-10 05:15:56.977,Within SLA,2023-06-10 16:07:44.737,Within SLA,,6.0,,Ready to use Software,Tier 2,France,48.864716,2.349014,10.893538055555556,0.03027138888888889,2,Fast
Resolved,2322,Low,Chat,Feature request,1st line support,Connor Danielovitch,2023-06-10 15:57:39,2023-06-11 15:57:39,2023-06-10 15:59:39,2023-06-10 15:59:34.109,Within SLA,2023-06-11 10:32:41.482,Within SLA,,5.0,,Ready to use Software,Tier 1,France,48.864716,2.349014,18.58402277777778,0.031974722222222224,1,Average
Closed,2323,Low,Email,Product setup,2nd line support,Heather Urry,2023-06-10 02:58:45,2023-06-12 02:58:45,2023-06-10 03:58:45,2023-06-10 10:20:28.641,SLA Violated,2023-06-11 15:01:23.488,Within SLA,2023-06-16 15:31:34.137,2.0,5.0,Training and Consulting Services,Tier 2,France,48.864716,2.349014,36.044024444444446,7.3621225,1,Slow
Resolved,2324,High,Phone,Product setup,1st line support,Sheela Cutten,2023-06-10 03:37:03,2023-06-12 03:37:03,2023-06-10 03:39:03,2023-06-10 03:38:58.600,Within SLA,2023-06-10 09:37:15.668,Within SLA,,1.0,,Training and Consulting Services,Tier 1,Czech Republic,49.8037633,15.4749126,6.003518888888889,0.03211111111111111,3,Fast
Resolved,2325,Low,Email,Pricing and licensing,2nd line support,Heather Urry,2023-06-11 17:44:56,2023-06-13 17:44:56,2023-06-11 18:44:56,2023-06-11 18:11:38.518,Within SLA,2023-06-13 04:25:02.733,Within SLA,,8.0,,Ready to use Software,Tier 2,Slovenia,46.1491664,14.9860106,34.66853694444444,0.4451438888888889,1,Slow
Closed,2332,Medium,Chat,Pricing and licensing,1st line support,Connor Danielovitch,2023-06-12 18:07:44,2023-06-13 18:07:44,2023-06-12 18:09:44,2023-06-12 18:09:42.534,Within SLA,2023-06-12 23:16:38.136,Within SLA,2023-06-15 05:04:27.577,6.0,4.0,Other,Tier 1,Poland,52.536273,19.050639,5.148371111111111,0.032926111111111114,2,Fast
Closed,2333,Low,Chat,Purchasing and invoicing,2nd line support,Adolpho Messingham,2023-06-12 08:43:13,2023-06-13 08:43:13,2023-06-12 08:45:13,2023-06-12 08:44:40.365,Within SLA,2023-06-13 06:10:37.003,Within SLA,2023-06-15 23:36:06.006,6.0,1.0,Ready to use Software,Tier 2,Greece,39.368279,21.863141,21.4566675,0.024268055555555553,1,Average
Resolved,2334,Low,Chat,Pricing and licensing,2nd line support,Michele Whyatt,2023-06-12 18:04:14,2023-06-13 18:04:14,2023-06-12 18:06:14,2023-06-12 18:05:44.419,Within SLA,2023-06-16 06:26:09.114,SLA Violated,,4.0,,Ready to use Software,Tier 2,Spain,39.67337,-4.767726,84.36530944444445,0.02511638888888889,1,Slow
Closed,2335,Low,Email,Bug report,1st line support,Bernard Beckley,2023-06-12 14:05:37,2023-06-14 14:05:37,2023-06-12 15:05:37,2023-06-12 14:16:40.584,Within SLA,2023-06-13 19:56:43.473,Within SLA,2023-06-18 11:38:56.357,3.0,5.0,Ready to use Software,Tier 1,Republic of Ireland,53.094024,-8.019675,29.851798055555555,0.18432888888888888,1,Average
In progress,2336,Low,Email,Purchasing and invoicing,1st line support,Nicola Wane,2023-06-12 04:41:42,2023-06-14 04:41:42,2023-06-12 05:41:42,2023-06-12 05:32:52.551,Within SLA,,SLA Violated,,1.0,,Other,Tier 1,United Kingdom,55.378052,-3.435973,,0.8529308333333333,1,
In progress,2337,Low,Chat,Feature request,2nd line support,Adolpho Messingham,2023-06-12 20:04:14,2023-06-13 20:04:14,2023-06-12 20:06:14,2023-06-12 20:05:32.430,Within SLA,,SLA Violated,,3.0,,Ready to use Software,Tier 2,Czech Republic,49.8037633,15.4749126,,0.021786111111111114,1,
Resolved,2338,Low,Chat,Purchasing and invoicing,1st line support,Sheela Cutten,2023-06-12 17:39:34,2023-06-13 17:39:34,2023-06-12 17:41:34,2023-06-12 17:41:15.217,Within SLA,2023-06-13 10:42:42.231,Within SLA,,5.0,,Other,Tier 1,United Kingdom,55.378052,-3.435973,17.052286388888888,0.028115833333333333,1,Average
Closed,2339,Low,Email,Pricing and licensing,2nd line support,Adolpho Messingham,2023-06-12 02:59:16,2023-06-14 02:59:16,2023-06-12 03:59:16,2023-06-12 03:54:00.297,Within SLA,2023-06-13 07:09:26.155,Within SLA,2023-06-16 17:07:11.622,8.0,3.0,Custom software development,Tier 2,United Kingdom,55.378052,-3.435973,28.1694875,0.9123047222222223,1,Average
Closed,2340,Medium,Email,Pricing and licensing,2nd line support,Heather Urry,2023-06-13 11:58:37,2023-06-15 11:58:37,2023-06-13 12:58:37,2023-06-13 12:28:38.598,Within SLA,2023-06-14 19:51:19.462,Within SLA,2023-06-14 02:08:26.799,9.0,2.0,Custom software development,Tier 2,Italy,43.036776,12.678565,31.878461666666666,0.5004438888888889,2,Average
Resolved,2341,High,Chat,Feature request,2nd line support,Adolpho Messingham,2023-06-13 15:33:31,2023-06-14 15:33:31,2023-06-13 15:35:31,2023-06-13 15:35:15.649,Within SLA,2023-06-13 19:30:08.253,Within SLA,,60.0,,Other,Tier 2,Italy,43.036776,12.678565,3.943681388888889,0.029069166666666667,3,Fast
Closed,2342,Low,Email,Feature request,1st line support,Sheela Cutten,2023-06-13 07:16:46,2023-06-15 07:16:46,2023-06-13 08:16:46,2023-06-13 10:44:36.930,SLA Violated,2023-06-14 18:46:17.045,Within SLA,2023-06-16 20:37:15.102,2.0,4.0,Ready to use Software,Tier 1,Germany,51.165691,10.451526,35.491956944444446,3.4641472222222225,1,Slow
Closed,2343,High,Email,Purchasing and invoicing,1st line support,Kristos Westoll,2023-06-13 08:41:04,2023-06-15 08:41:04,2023-06-13 09:41:04,2023-06-13 09:30:05.128,Within SLA,2023-06-15 16:27:17.187,SLA Violated,2023-06-16 17:08:40.392,3.0,5.0,Custom software development,Tier 1,Greece,39.368279,21.863141,55.77032972222222,0.81698,3,Slow
Closed,2344,Low,Chat,Feature request,1st line support,Bernard Beckley,2023-06-13 17:13:06,2023-06-14 17:13:06,2023-06-13 17:15:06,2023-06-13 17:14:23.646,Within SLA,2023-06-14 14:51:07.317,Within SLA,2023-06-18 03:31:57.421,6.0,5.0,Ready to use Software,Tier 1,Czech Republic,49.8037633,15.4749126,21.633699166666666,0.021568333333333335,1,Average
Closed,2345,Low,Email,Product setup,1st line support,Connor Danielovitch,2023-06-13 09:35:27,2023-06-15 09:35:27,2023-06-13 10:35:27,2023-06-13 09:55:01.602,Within SLA,2023-06-14 10:40:55.305,Within SLA,2023-06-19 07:46:45.666,3.0,4.0,Ready to use Software,Tier 1,France,48.864716,2.349014,25.09119583333333,0.32627833333333334,1,Average
Resolved,2346,Low,Email,Product setup,1st line support,Connor Danielovitch,2023-06-13 13:58:40,2023-06-15 13:58:40,2023-06-13 14:58:40,2023-06-13 14:20:11.537,Within SLA,2023-06-14 23:28:30.516,Within SLA,,9.0,,Ready to use Software,Tier 1,Germany,51.165691,10.451526,33.497365555555554,0.3587602777777778,1,Average
Closed,2347,Medium,Email,Bug report,1st line support,Kristos Westoll,2023-06-13 01:46:10,2023-06-15 01:46:10,2023-06-13 02:46:10,2023-06-13 01:54:22.408,Within SLA,2023-06-13 20:42:09.972,Within SLA,2023-06-18 15:49:32.536,8.0,4.0,Custom software development,Tier 1,Poland,52.536273,19.050639,18.933325555555555,0.13678,2,Average
Closed,2348,Low,Chat,Pricing and licensing,1st line support,Sheela Cutten,2023-06-14 03:36:59,2023-06-15 03:36:59,2023-06-14 03:38:59,2023-06-14 03:38:12.267,Within SLA,2023-06-15 03:32:19.971,Within SLA,2023-06-18 17:18:26.455,3.0,4.0,Ready to use Software,Tier 1,Republic of Ireland,53.094024,-8.019675,23.922491944444445,0.020351944444444443,1,Average
